Hampton	FL	+29.862285	-082.143297
Hilliard	FL	+30.670745	-081.894528
Middleburg	FL	+30.031702	-081.848401
Jasper	FL	+30.495814	-082.985428
Jennings	FL	+30.555263	-083.148179
Lake butler	FL	+30.007626	-082.341422
Lawtey	FL	+30.047063	-082.126910
Lee	FL	+30.498591	-083.361506
Live oak	FL	+30.175865	-083.030438
Lulu	FL	+30.211903	-082.626332
Mc alpin	FL	+30.186428	-082.983576
Macclenny	FL	+30.284628	-082.160139
Mayo	FL	+30.148296	-083.210982
O brien	FL	+30.036193	-082.932228
Olustee	FL	+30.360360	-082.254180
Penney farms	FL	+29.984882	-081.802221
Saint augustine	FL		
Raiford	FL	+30.054956	-082.213361
Sanderson	FL	+30.291034	-082.334017
Starke	FL	+29.928149	-082.179651
Wellborn	FL	+30.194651	-082.857328
White springs	FL	+30.386063	-082.773890
Jacksonville	FL	+30.337538	-081.768622
Astor	FL	+29.174011	-081.575044
Barberville	FL	+29.200508	-081.406458
Bunnell	FL	+29.402177	-081.334250
Candler	FL	+29.060711	-081.969048
Crescent city	FL	+29.511518	-081.681387
Citra	FL	+29.411299	-082.084651
Daytona beach	FL	+29.146163	-081.053368
Port orange	FL	+29.022729	-081.172169
De leon springs	FL	+29.183646	-081.329387
East palatka	FL	+29.612208	-081.699606
Edgewater	FL	+28.974136	-080.922910
Eastlake weir	FL	+29.008805	-081.909445
Fort mc coy	FL	+29.390965	-081.855082
Palm coast	FL	+29.466085	-081.282815
Flagler beach	FL	+29.509845	-081.182950
Grandin	FL	+29.699255	-081.922362
Georgetown	FL	+29.384185	-081.618309
Florahome	FL	+29.611384	-081.734990
Hastings	FL	+29.688750	-081.406081
Hollister	FL	+29.657611	-081.779652
Interlachen	FL	+29.598959	-081.762249
Lake como	FL	+29.458170	-081.591447
Lady lake	FL	+28.811078	-081.653642
Lake geneva	FL	+29.768321	-081.990729
New smyrna beach	FL	+28.951931	-081.033705
Ormond beach	FL	+29.022729	-081.172169
Palatka	FL	+29.611093	-081.785957
Ocklawaha	FL	+29.086882	-081.905259
Pierson	FL	+29.244623	-081.471982
Pomona park	FL	+29.539751	-081.613183
Orange springs	FL	+29.485625	-081.958901
Putnam hall	FL	+29.736833	-081.957967
San mateo	FL	+29.593440	-081.589937
Satsuma	FL	+29.536502	-081.633608
Seville	FL	+29.289260	-081.503244
Sparr	FL	+29.326821	-082.104632
Welaka	FL	+29.463627	-081.640527
Weirsdale	FL	+29.006144	-081.877850
Atlantic beach	FL	+30.352390	-081.517761
Jacksonville beach	FL	+30.344940	-081.683107
Neptune beach	FL	+30.315978	-081.408006
Tallahassee	FL	+30.418514	-084.203379
Apalachicola	FL	+29.819333	-084.852937
Bristol	FL	+30.419284	-084.978040
Carrabelle	FL	+29.853775	-084.735838
Lanark village	FL	+29.882567	-084.596417
Chattahoochee	FL	+30.640548	-084.780758
Crawfordville	FL	+30.183372	-084.349060
Eastpoint	FL	+29.749548	-084.816238
Greensboro	FL	+30.565334	-084.735972
Greenville	FL	+30.441092	-083.516133
Gretna	FL	+30.589232	-084.564944
Havana	FL	+30.591733	-084.574009
Hosford	FL	+30.288896	-084.848444
Sumatra	FL	+30.288896	-084.848444
Lamont	FL	+30.298333	-083.900753
Lloyd	FL	+30.342161	-083.840177
Madison	FL	+30.527068	-083.388742
Midway	FL	+30.565524	-084.429835
Monticello	FL	+30.504216	-083.843279
Panacea	FL	+30.021079	-084.386837
Perry	FL	+29.931864	-083.551460
Pinetta	FL	+30.584683	-083.328781
Quincy	FL	+30.555675	-084.631830
Saint marks	FL	+30.163062	-084.208346
Salem	FL	+29.853852	-083.442125
Shady grove	FL	+30.214672	-083.711084
Sopchoppy	FL	+30.141958	-084.552965
Steinhatchee	FL	+29.693191	-083.376380
Telogia	FL	+30.288896	-084.848444
Wacissa	FL	+30.342161	-083.840177
Woodville	FL	+30.319263	-084.267397
Panama city	FL	+30.192200	-085.663027
Panama city beach	FL	+30.200682	-085.813624
Mexico beach	FL	+29.939543	-085.409602
Alford	FL	+30.641158	-085.375585
Altha	FL	+30.553171	-085.171315
Argyle	FL	+30.705557	-086.031448
Bascom	FL	+30.940432	-085.063884
Blountstown	FL	+30.442582	-085.046048
Bonifay	FL	+30.875532	-085.684243
Campbellton	FL	+30.935644	-085.346802
Caryville	FL	+30.707368	-085.793737
Chipley	FL	+30.634834	-085.577618
Clarksville	FL	+30.403984	-085.161075
Cottondale	FL	+30.801747	-085.287774
Cypress	FL	+30.715807	-085.078384
Defuniak springs	FL	+30.639300	-086.145909
Mossy head	FL	+30.762486	-086.342683
Ebro	FL	+30.451272	-085.872398
Fountain	FL	+30.452450	-085.491959
Freeport	FL	+30.561269	-086.170600
Graceville	FL	+30.882994	-085.361113
Grand ridge	FL	+30.719031	-085.083627
Greenwood	FL	+30.859204	-085.147580
Lynn haven	FL	+30.094456	-085.537104
Malone	FL	+30.963462	-085.187828
Marianna	FL	+30.799574	-085.229347
Kinard	FL	+30.403984	-085.161075
Noma	FL	+30.849972	-085.768022
Point washington	FL	+30.603777	-086.121110
Ponce de leon	FL	+30.845927	-085.930198
Port saint joe	FL	+29.932300	-085.235414
Santa rosa beach	FL	+30.513484	-086.160893
Sneads	FL	+30.777609	-084.955871
Rosemary bch	FL	+30.252531	-085.942389
Vernon	FL	+30.591268	-085.739452
Wausau	FL	+30.639134	-085.587862
Westville	FL	+30.872298	-085.929742
Wewahitchka	FL	+30.025584	-085.215173
Youngstown	FL	+30.383156	-085.515060
Pensacola	FL	+30.424838	-087.256471
Bagdad	FL	+30.598564	-087.031496
Baker	FL	+30.855250	-086.674139
Cantonment	FL	+30.665519	-087.350295
Century	FL	+30.955907	-087.364552
Crestview	FL	+30.713591	-086.557478
Milligan	FL	+30.741965	-086.655208
Paxton	FL	+30.970853	-086.311093
Destin	FL	+30.661155	-086.594479
Eglin afb	FL	+30.539331	-086.608737
Hurlburt field	FL	+30.422926	-086.698525
Fort walton beach	FL	+30.448726	-086.625450
Gonzalez	FL	+30.581825	-087.292918
Gulf breeze	FL	+30.669276	-087.060696
Holt	FL	+30.741616	-086.719764
Jay	FL	+30.882760	-087.102495
Navarre	FL	+30.427685	-086.927118
Laurel hill	FL	+30.715985	-086.512784
Mc david	FL	+30.868646	-087.453852
Mary esther	FL	+30.659587	-086.602385
Milton	FL	+30.792885	-086.985834
Molino	FL	+30.690231	-087.385248
Niceville	FL	+30.687036	-086.566325
Shalimar	FL	+30.581826	-086.581628
Valparaiso	FL	+30.508210	-086.497060
Gainesville	FL	+29.680410	-082.345739
Alachua	FL	+29.813456	-082.472049
Anthony	FL	+29.337795	-082.082367
Archer	FL	+29.569316	-082.506445
Bell	FL	+29.749093	-082.865081
Bronson	FL	+29.431045	-082.549823
Brooker	FL	+29.905008	-082.298477
Cedar key	FL	+29.188034	-082.991541
Chiefland	FL	+29.389639	-082.834776
Cross city	FL	+29.680616	-083.089669
Earleton	FL	+29.730413	-082.097095
Evinston	FL	+29.681312	-082.353862
Fairfield	FL	+29.350890	-082.276480
Gulf hammock	FL	+29.244670	-082.740173
Hawthorne	FL	+29.642025	-082.327515
High springs	FL	+29.740704	-082.366367
Horseshoe beach	FL	+29.538213	-083.192610
Island grove	FL	+29.681312	-082.353862
Keystone heights	FL	+29.813555	-081.946556
La crosse	FL	+29.826139	-082.416024
Lochloosa	FL	+29.681312	-082.353862
Lowell	FL	+29.342404	-082.212649
Mc intosh	FL	+29.437972	-082.229534
Melrose	FL	+29.697588	-081.973970
Micanopy	FL	+29.565077	-082.417182
Morriston	FL	+29.328402	-082.703766
Newberry	FL	+29.687249	-082.564624
Old town	FL	+29.669866	-083.004951
Orange lake	FL	+29.428088	-082.244890
Otter creek	FL	+29.310929	-082.794469
Reddick	FL	+29.362674	-082.254723
Suwannee	FL	+29.329518	-083.139957
Trenton	FL	+29.674633	-082.811678
Waldo	FL	+29.796800	-082.156228
Williston	FL	+29.354149	-082.635652
Worthington springs	FL	+29.931522	-082.425518
Altamonte springs	FL	+28.666625	-081.365039
Altoona	FL	+29.059052	-081.581964
Apopka	FL	+28.635425	-081.488843
Cassadaga	FL	+28.966351	-081.237061
Casselberry	FL	+28.661468	-081.313989
Winter springs	FL	+28.690114	-081.222547
Christmas	FL	+28.486379	-081.009032
Clarcona	FL	+28.566338	-081.260818
Debary	FL	+28.889107	-081.319985
Deland	FL	+29.071980	-081.403355
Glenwood	FL	+29.022729	-081.172169
Deltona	FL	+28.900274	-081.245074
Eustis	FL	+28.710129	-081.683696
Geneva	FL	+28.751078	-081.107884
Goldenrod	FL	+28.613308	-081.258108
Grand island	FL	+28.904429	-081.743634
Lake helen	FL	+28.988027	-081.220829
Lake mary	FL	+28.757700	-081.350772
Lake monroe	FL	+28.827219	-081.332888
Longwood	FL	+28.705924	-081.340639
Maitland	FL	+28.625476	-081.364590
Mims	FL	+28.699314	-080.895344
Mount dora	FL	+28.811078	-081.653642
Oak hill	FL	+28.853312	-080.993118
Oviedo	FL	+28.744752	-081.223280
Orange city	FL	+28.939904	-081.301856
Osteen	FL	+28.854824	-081.084188
Paisley	FL	+28.981525	-081.482049
Plymouth	FL	+28.698542	-081.569764
Sanford	FL	+28.793491	-081.299169
Scottsmoor	FL	+28.770160	-080.872042
Sorrento	FL	+28.831447	-081.505121
Tangerine	FL	+28.566338	-081.260818
Tavares	FL	+28.767762	-081.725272
Titusville	FL	+28.548877	-080.853421
Umatilla	FL	+28.925371	-081.680144
Winter park	FL	+28.602327	-081.358740
Zellwood	FL	+28.717472	-081.583045
Mid florida	FL	+28.744752	-081.223280
Orlando	FL	+28.545179	-081.373291
Melbourne	FL	+28.012189	-080.585519
Indialantic	FL	+28.107943	-080.579625
Palm bay	FL	+27.968610	-080.611642
Cape canaveral	FL	+28.394642	-080.614323
Cocoa	FL	+28.315086	-080.723445
Patrick afb	FL	+28.174349	-080.583979
Cocoa beach	FL	+28.325685	-080.623424
Satellite beach	FL	+28.167091	-080.615835
Fellsmere	FL	+27.775251	-080.609403
Grant	FL	+27.936416	-080.555597
Malabar	FL	+28.072093	-080.596021
Melbourne beach	FL	+27.953124	-080.634000
Merritt island	FL	+28.276389	-080.656825
Rockledge	FL	+28.287140	-080.723065
Roseland	FL	+27.709049	-080.572557
Sebastian	FL	+27.799123	-080.483098
Sharpes	FL	+28.306726	-080.686159
Vero beach	FL	+27.638005	-080.402940
Wabasso	FL	+27.752905	-080.474297
Winter beach	FL	+27.709049	-080.572557
Long key	FL	+24.830590	-080.804872
Hialeah	FL	+25.558428	-080.458168
Dania	FL	+26.062416	-080.159667
Hallandale	FL	+26.145724	-080.448254
Hollywood	FL	+26.091514	-080.192966
Homestead	FL	+25.558428	-080.458168
Islamorada	FL	+24.901690	-080.682667
Key largo	FL	+24.963509	-080.961294
Key west	FL	+24.655692	-081.382372
Summerland key	FL	+24.860066	-081.003803
Big pine key	FL	+24.687493	-081.249423
Sugarloaf shores	FL	+24.664649	-081.565319
Marathon	FL	+24.687724	-081.294685
Key colony beach	FL	+24.723390	-081.020281
Marathon shores	FL	+24.723283	-081.063249
Opa locka	FL	+25.924821	-080.324273
Pompano beach	FL	+26.240059	-080.139816
Tavernier	FL	+24.925108	-080.713465
Pembroke pines	FL	+26.145724	-080.448254
Miami	FL	+25.779076	-080.197820
Miami beach	FL	+25.558428	-080.458168
Key biscayne	FL	+25.709978	-080.173295
North miami beach	FL	+25.944859	-080.139067
Fort lauderdale	FL	+26.085115	-080.159317
West palm beach	FL	+26.672643	-080.070613
North palm beach	FL	+26.645895	-080.430269
Boynton beach	FL	+26.645895	-080.430269
Boca raton	FL	+26.375954	-080.107170
Belle glade	FL	+26.645895	-080.430269
Canal point	FL	+26.645895	-080.430269
Bryant	FL	+26.645895	-080.430269
Clewiston	FL	+26.630066	-081.090897
Deerfield beach	FL	+26.273761	-080.140769
Delray beach	FL	+26.457598	-080.081614
Lake worth	FL	+26.645895	-080.430269
Hobe sound	FL	+27.050934	-080.158594
Jupiter	FL	+26.645895	-080.430269
Lake harbor	FL	+26.645895	-080.430269
Loxahatchee	FL	+26.649816	-080.294771
Moore haven	FL	+26.886471	-081.195575
Pahokee	FL	+26.623067	-080.178640
Palm beach	FL	+26.600995	-080.038113
South bay	FL	+26.645895	-080.430269
Balm	FL	+27.764761	-082.273409
Brandon	FL		
Bushnell	FL	+28.676288	-082.149168
Center hill	FL	+28.668113	-082.028830
Coleman	FL	+28.775537	-082.059745
Dade city	FL	+28.368860	-082.322756
Crystal springs	FL	+28.182209	-082.152341
Dover	FL	+27.975742	-082.240415
Durant	FL	+27.906823	-082.176749
Gibsonton	FL	+27.911823	-082.385728
Lacoochee	FL	+28.324796	-082.481766
Lake panasoffkee	FL	+28.781677	-082.121086
Zephyrhills	FL	+28.213050	-082.165680
Lithia	FL	+27.893718	-082.205331
Lutz	FL	+27.871964	-082.438841
Mango	FL	+27.871964	-082.438841
Odessa	FL	+28.128688	-082.584113
Plant city	FL	+28.029627	-082.134741
Riverview	FL	+27.871964	-082.438841
Ruskin	FL	+27.699130	-082.452630
Sun city center	FL	+27.720111	-082.453041
Apollo beach	FL	+27.845790	-082.331983
Saint leo	FL	+28.334752	-082.269323
San antonio	FL	+28.331729	-082.300982
Seffner	FL	+27.871964	-082.438841
Sumterville	FL	+28.735643	-082.061556
Sun city	FL	+27.871964	-082.438841
Sydney	FL	+27.871964	-082.438841
Thonotosassa	FL	+28.092775	-082.278977
Trilby	FL	+28.324796	-082.481766
Valrico	FL	+27.937779	-082.347371
Webster	FL	+28.647306	-082.108078
Wimauma	FL	+27.733830	-082.297468
Tampa	FL	+27.996097	-082.582035
Saint petersburg	FL	+27.775654	-082.640920
Bay pines	FL	+27.891809	-082.724763
Clearwater	FL	+27.978147	-082.781523
Clearwater beach	FL	+27.959847	-082.828625
Largo	FL	+27.916998	-082.802668
Seminole	FL	+27.846601	-082.795385
Pinellas park	FL	+27.891809	-082.724763
Indian rocks beach	FL	+27.886757	-082.843525
Belleair beach	FL	+27.922922	-082.839325
Lakeland	FL	+28.059997	-081.956122
Alturas	FL	+28.002553	-081.618640
Auburndale	FL	+28.086751	-081.742864
Avon park	FL	+27.473059	-081.464053
Babson park	FL	+27.906571	-081.549715
Bartow	FL	+27.918445	-081.790794
Bowling green	FL	+27.601936	-081.850690
Bradley	FL	+27.699258	-081.949419
Davenport	FL	+28.167211	-081.631589
Dundee	FL	+28.009099	-081.677776
Eagle lake	FL	+28.005662	-081.702448
Eaton park	FL	+28.084383	-081.541500
Fort meade	FL	+27.742463	-081.723311
Frostproof	FL	+27.729380	-081.559340
Haines city	FL	+28.075834	-081.592933
Highland city	FL	+27.964651	-081.867153
Homeland	FL	+27.984091	-081.716682
Intercession city	FL	+28.263489	-081.512387
Kathleen	FL	+28.197539	-082.039587
Lake alfred	FL	+28.092424	-081.727551
Lake hamilton	FL	+28.036937	-081.627998
Lake placid	FL	+27.336002	-081.366280
Lake wales	FL	+27.991865	-081.480831
Fedhaven	FL	+28.002553	-081.618640
Indian lake estates	FL	+27.798022	-081.357154
Nalcrest	FL	+27.855686	-081.430915
Lorida	FL	+27.391447	-081.228096
Loughman	FL	+28.050121	-081.505211
Mulberry	FL	+27.844612	-081.835864
Nichols	FL	+28.002553	-081.618640
Ona	FL	+27.450538	-081.899723
River ranch	FL	+27.768567	-081.196640
Polk city	FL	+28.036680	-081.760824
Sebring	FL	+27.457947	-081.373012
Wauchula	FL	+27.518602	-081.784123
Waverly	FL	+27.976883	-081.614414
Winter haven	FL	+27.987284	-081.762456
Zolfo springs	FL	+27.457687	-081.721609
Fort myers	FL	+26.564355	-081.925065
North fort myers	FL	+26.693048	-081.912454
Cape coral	FL	+26.606491	-081.950160
Alva	FL	+26.595182	-081.681500
Boca grande	FL	+26.754493	-082.261149
Bokeelia	FL	+26.624433	-082.128052
Captiva	FL	+26.521464	-082.180242
El jobean	FL	+26.901981	-082.000005
Estero	FL	+26.472274	-081.705902
Felda	FL	+26.612772	-081.479912
Fort myers beach	FL	+26.576100	-082.071178
Labelle	FL	+26.690881	-081.448873
Lehigh acres	FL	+26.593573	-081.661922
Murdock	FL	+26.901981	-082.000005
Palmdale	FL	+26.946449	-081.309114
Pineland	FL	+26.658313	-082.143400
Placida	FL	+26.879424	-082.266405
Rotonda west	FL	+26.884228	-082.269126
Port charlotte	FL	+26.940990	-082.206880
Punta gorda	FL	+26.860103	-082.013411
Saint james city	FL	+26.575762	-082.107459
Sanibel	FL	+26.458308	-082.100065
Venus	FL	+27.120281	-081.390945
Naples	FL	+25.855534	-081.387190
Vanderbilt beach	FL	+26.143260	-081.389124
Bonita springs	FL	+26.552895	-081.948610
Copeland	FL	+26.143260	-081.389124
Chokoloskee	FL	+25.836746	-081.121963
Everglades city	FL	+25.856971	-081.377791
Goodland	FL	+26.143260	-081.389124
Ochopee	FL	+25.873412	-081.159938
Immokalee	FL	+26.184370	-081.415175
Marco island	FL	+25.938768	-081.696751
Bradenton	FL	+27.404731	-082.470456
Cortez	FL	+27.471256	-082.682262
Anna maria	FL	+27.529113	-082.731722
Bradenton beach	FL	+27.485915	-082.710221
Holmes beach	FL	+27.499515	-082.709871
Parrish	FL	+27.566457	-082.269458
Palmetto	FL	+27.427213	-082.438689
Ellenton	FL	+27.546332	-082.496732
Englewood	FL	+27.143931	-082.404959
Longboat key	FL	+27.357231	-082.443071
Osprey	FL	+27.213378	-082.488818
Sarasota	FL	+27.335023	-082.537169
Terra ceia	FL	+27.572236	-082.583168
Myakka city	FL	+27.372771	-082.225911
Manasota	FL	+27.427213	-082.438689
Oneco	FL	+27.427213	-082.438689
Arcadia	FL	+27.186146	-081.809939
Fort ogden	FL	+27.186146	-081.809939
Nocatee	FL	+27.203827	-081.864443
Tallevast	FL	+27.405429	-082.543519
Laurel	FL	+27.146963	-082.425512
Nokomis	FL	+27.144031	-082.464468
Venice	FL	+27.167521	-082.380967
North port	FL	+27.074755	-082.175602
Belleview	FL	+29.101476	-082.044371
Crystal river	FL	+28.867027	-082.572703
Dunnellon	FL	+29.240728	-082.087458
Floral city	FL	+28.730350	-082.307734
Hernando	FL	+28.922317	-082.390044
Holder	FL	+28.948753	-082.406476
Homosassa	FL	+28.750800	-082.513889
Homosassa springs	FL	+28.804911	-082.574264
Inglis	FL	+29.095501	-082.656099
Inverness	FL	+28.834011	-082.282224
Lecanto	FL	+28.859286	-082.508694
Beverly hills	FL	+28.859286	-082.508694
Ocala	FL	+29.238672	-082.169401
Oxford	FL	+28.905906	-082.061193
Silver springs	FL	+29.263549	-081.953160
Summerfield	FL	+29.011230	-082.032463
Yankeetown	FL	+29.030531	-082.719003
Brooksville	FL	+28.586197	-082.395858
Spring hill	FL	+28.496411	-082.401010
Istachatta	FL	+28.655030	-082.267706
Land o lakes	FL	+28.250774	-082.462630
New port richey	FL	+28.239369	-082.736882
Ozona	FL	+28.067043	-082.778424
Nobleton	FL	+28.643640	-082.263836
Hudson	FL	+28.382489	-082.648030
Port richey	FL	+28.297976	-082.704101
Oldsmar	FL	+28.050324	-082.677379
Aripeka	FL	+28.430213	-082.661555
Elfers	FL	+28.324796	-082.481766
Crystal beach	FL	+28.087401	-082.777683
Palm harbor	FL	+27.891809	-082.724763
Tarpon springs	FL	+27.891809	-082.724763
Holiday	FL	+28.191434	-082.724448
Safety harbor	FL	+28.017645	-082.747692
Dunedin	FL	+27.891809	-082.724763
Astatula	FL	+28.706723	-081.718455
Clermont	FL	+28.584025	-081.779423
Ferndale	FL	+28.811078	-081.653642
Fruitland park	FL	+28.863361	-081.905624
Gotha	FL	+28.538407	-081.520774
Groveland	FL	+28.587996	-081.870269
Howey in the hills	FL	+28.697081	-081.797564
Kenansville	FL	+27.933215	-081.092447
Killarney	FL	+28.545385	-081.650667
Kissimmee	FL	+28.307138	-081.461385
Leesburg	FL	+28.758895	-081.888695
Mascotte	FL	+28.582990	-081.894119
Minneola	FL	+28.578234	-081.831883
Montverde	FL	+28.581499	-081.685146
Oakland	FL	+28.550978	-081.621546
Ocoee	FL	+28.569438	-081.530251
Okahumpka	FL	+28.747510	-081.895885
Saint cloud	FL	+28.230351	-081.359092
Winter garden	FL	+28.541579	-081.605846
Wildwood	FL	+28.844473	-082.078342
Windermere	FL	+28.481031	-081.543979
Yalaha	FL	+28.712017	-081.808159
Fort pierce	FL	+27.412128	-080.534169
Port saint lucie	FL	+27.312492	-080.313322
Indiantown	FL	+27.106451	-080.451920
Jensen beach	FL	+27.236473	-080.237943
Okeechobee	FL	+27.420316	-080.945361
Palm city	FL	+27.111235	-080.419042
Port salerno	FL	+27.110182	-080.454196
Stuart	FL	+27.189748	-080.254768
Metairie	LA	+29.984643	-090.161821
Des allemands	LA	+29.841219	-090.430699
Ama	LA	+29.947005	-090.295997
Arabi	LA	+29.956803	-089.987547
Barataria	LA	+29.696362	-090.112182
Belle chasse	LA	+29.620092	-089.771638
Boothville	LA	+29.303827	-089.401545
Boutte	LA	+29.904159	-090.374038
Braithwaite	LA	+29.736105	-089.919691
Buras	LA	+29.427314	-089.571937
Carlisle	LA	+29.380066	-089.477464
Chalmette	LA	+29.947746	-089.954906
Davant	LA	+29.618290	-089.872599
Destrehan	LA	+29.964207	-090.368185
Edgard	LA	+30.033264	-090.575432
Empire	LA	+29.404065	-089.595630
Garyville	LA	+29.998705	-090.619382
Gramercy	LA	+30.048935	-090.711904
Gretna	LA	+29.911385	-090.055722
Hahnville	LA	+29.966812	-090.408167
Harvey	LA	+29.875555	-090.069558
Kenner	LA	+29.994398	-090.204460
Killona	LA	+30.003409	-090.450720
Lafitte	LA	+29.825895	-090.113675
La place	LA	+30.065367	-090.527515
Luling	LA	+29.944447	-090.348009
Lutcher	LA	+30.037570	-090.730390
Marrero	LA	+29.819729	-090.078264
Meraux	LA	+29.932133	-089.923522
Mount airy	LA	+30.057525	-090.636855
New sarpy	LA	+29.981674	-090.385950
Norco	LA	+29.973479	-090.404699
Paradis	LA	+29.891541	-090.378697
Pilottown	LA	+29.285081	-089.364034
Pointe a la hache	LA	+29.587389	-089.831317
Port sulphur	LA	+29.502725	-089.690230
Reserve	LA	+30.058190	-090.605871
Saint bernard	LA	+29.818387	-089.775097
Saint james	LA	+30.033127	-090.867755
Saint rose	LA	+29.945998	-090.354891
Vacherie	LA	+29.989546	-090.761722
Venice	LA	+29.279536	-089.373855
Violet	LA	+29.900262	-089.894926
Westwego	LA	+29.920768	-090.204326
New orleans	LA	+29.958304	-090.077000
Thibodaux	LA	+29.640426	-090.599039
Pierre part	LA	+29.947562	-091.188549
Amelia	LA	+29.688425	-091.220844
Belle rose	LA	+30.033070	-091.077279
Berwick	LA	+29.692879	-091.251811
Bourg	LA	+29.543768	-090.607587
Chauvin	LA	+29.393661	-090.609142
Cut off	LA	+29.509589	-090.335128
Donaldsonville	LA	+30.159584	-090.967424
Donner	LA	+29.696385	-090.944418
Dulac	LA	+29.369707	-090.712335
Galliano	LA	+29.437009	-090.304724
Gheens	LA	+29.647980	-090.480310
Gibson	LA	+29.654609	-090.912489
Golden meadow	LA	+29.269324	-090.195917
Grand isle	LA	+29.227559	-090.018901
Gray	LA	+29.693600	-090.770768
Houma	LA	+29.642100	-090.852551
Kraemer	LA	+29.865202	-090.596159
Labadieville	LA	+29.917298	-090.985769
Larose	LA	+29.520061	-090.347406
Lockport	LA	+29.533839	-090.409864
Mathews	LA	+29.693833	-090.549555
Modeste	LA	+30.204707	-090.869481
Montegut	LA	+29.456248	-090.524964
Morgan city	LA	+29.697653	-091.265374
Napoleonville	LA	+29.908353	-091.064291
Paincourtville	LA	+29.994968	-091.063485
Patterson	LA	+29.751746	-091.383904
Plattenville	LA	+29.997400	-091.023196
Raceland	LA	+29.683764	-090.627822
Schriever	LA	+29.691176	-090.863923
Theriot	LA	+29.396246	-090.786270
Hammond	LA	+30.549037	-090.464466
Abita springs	LA	+30.477483	-089.955328
Akers	LA	+30.612371	-090.405312
Amite	LA	+30.744830	-090.410580
Angie	LA	+30.915579	-089.882844
Bogalusa	LA	+30.791723	-090.044253
Bush	LA	+30.549629	-090.030882
Covington	LA	+30.435893	-090.011991
Fluker	LA	+30.819086	-090.532641
Folsom	LA	+30.593426	-090.144908
Franklinton	LA	+30.840587	-090.120807
Greensburg	LA	+30.657123	-090.651536
Husser	LA	+30.655912	-090.438581
Independence	LA	+30.651594	-090.491168
Kentwood	LA	+30.814466	-090.428043
Lacombe	LA	+30.386606	-089.900397
Loranger	LA	+30.635647	-090.361759
Madisonville	LA	+30.389107	-090.001553
Mandeville	LA	+30.377060	-089.977719
Maurepas	LA	+30.342352	-090.685853
Mount hermon	LA	+30.918210	-090.043651
Natalbany	LA	+30.531157	-090.475981
Pearl river	LA	+30.423603	-089.921823
Pine grove	LA	+30.676164	-090.802770
Ponchatoula	LA	+30.467958	-090.393867
Robert	LA	+30.533384	-090.300373
Roseland	LA	+30.654562	-090.501975
Saint benedict	LA	+30.425510	-089.881256
Slidell	LA	+30.446993	-089.976592
Springfield	LA	+30.387413	-090.588723
Sun	LA	+30.653805	-089.895502
Talisheek	LA	+30.534697	-089.885927
Tangipahoa	LA	+30.863873	-090.512950
Tickfaw	LA	+30.572825	-090.439399
Lafayette	LA	+30.232955	-092.066574
Abbeville	LA	+29.946603	-092.241595
Arnaudville	LA	+30.474902	-091.967292
Avery island	LA	+30.045066	-091.878675
Baldwin	LA	+29.846077	-091.545263
Basile	LA	+30.678370	-092.519207
Branch	LA	+30.344615	-092.345888
Breaux bridge	LA	+30.240316	-091.828827
Broussard	LA	+30.160600	-091.963869
Cade	LA	+30.079692	-091.911387
Carencro	LA	+30.238176	-092.047919
Cecilia	LA	+30.344923	-091.854758
Centerville	LA	+29.752260	-091.439679
Charenton	LA	+29.867131	-091.539372
Chataignier	LA	+30.575361	-092.287372
Church point	LA	+30.382556	-092.318696
Crowley	LA	+30.228294	-092.438484
Delcambre	LA	+29.984693	-091.987226
Duson	LA	+30.187978	-092.168953
Egan	LA	+30.256951	-092.486465
Elton	LA	+30.426249	-092.713680
Erath	LA	+29.947394	-092.045277
Estherwood	LA	+30.184157	-092.447152
Eunice	LA	+30.507236	-092.210855
Evangeline	LA	+30.203238	-092.471305
Franklin	LA	+29.720652	-091.540902
Garden city	LA	+29.763270	-091.466962
Grand coteau	LA	+30.417402	-092.031178
Gueydan	LA	+30.010373	-092.560894
Iota	LA	+30.299682	-092.469182
Jeanerette	LA	+29.936497	-091.724248
Jennings	LA	+30.259096	-092.694110
Kaplan	LA	+29.875194	-092.315721
Lake arthur	LA	+30.260341	-092.781945
Lawtell	LA	+30.543842	-092.160849
Leonville	LA	+30.475194	-091.973736
Loreauville	LA	+30.052016	-091.683294
Mamou	LA	+30.714716	-092.425103
Maurice	LA	+30.074655	-092.147849
Mermentau	LA	+30.186145	-092.572176
Milton	LA	+30.098819	-092.064797
Morse	LA	+30.129756	-092.476684
New iberia	LA	+29.949527	-091.832747
Lydia	LA	+29.909643	-091.812552
Opelousas	LA	+30.529765	-092.009830
Perry	LA	+29.866543	-092.158982
Pine prairie	LA	+30.756671	-092.411722
Port barre	LA	+30.544276	-091.918924
Rayne	LA	+30.256405	-092.261328
Reddell	LA	+30.700768	-092.421915
Roanoke	LA	+30.246362	-092.742134
Saint martinville	LA	+30.223672	-091.779374
Scott	LA	+30.273000	-092.100669
Sunset	LA	+30.471399	-092.065702
Turkey creek	LA	+30.901424	-092.430522
Ville platte	LA	+30.724974	-092.386968
Washington	LA	+30.694115	-092.048517
Welsh	LA	+30.294276	-092.833656
Youngsville	LA	+30.140330	-092.022573
Lake charles	LA	+30.233355	-093.214903
Bell city	LA	+30.105386	-093.037173
Cameron	LA	+29.791099	-093.437979
Creole	LA	+29.807493	-093.051554
Dequincy	LA	+30.358944	-093.268731
